Lat	Long	Soil_Type	Soil_Class	SoilDepth	HzSimb	HzDeIn	HzDeFn	HzVal	Silt	Clay	Sand	pH_KCL	C	C_N	BD
-10.067	-52.183	0	CaTbendocn.Med.	200	A1	0	20	1	36.2	16	47.8	4.5	1.4	14	1.4
-9.483	-52.150	0	AQa	200	C2	60	100	4	7.9	6.9	85.2	4.2	0.2	7	1.4
-9.483	-52.150	0	AQa	200	A3	20	30	2	11.1	9.2	79.7	4.2	0.4	7	1.4
-9.483	-52.150	0	AQa	200	C1	30	60	3	7.8	7.8	84.4	4.2	0.3	8	1.4
-9.483	-52.150	0	AQa	200	A1	0	20	1	14.3	9.3	76.4	4.1	0.6	9	1.4
-9.483	-52.150	0	AQa	200	C3	100	120	5	9.3	6.4	84.3	4.2	2	10	1.4
-9.433	-52.133	0	RaTbarg.	200	A	0	10	1	35.9	35.1	29	3.8	2.1	13	1.4
-11.917	-52.083	0	LV d arg.	200	B22	90	150	5	7.9	37.9	54.2	4.8	0.3	10	1.4
-11.917	-52.083	0	LV d arg.	200	A3	10	20	2	9.2	30.1	60.7	4.1	0.9	12	1.4
-11.917	-52.083	0	LV d arg.	200	B21	50	90	4	7.4	38.7	53.9	4.6	0.4	13	1.4
-11.917	-52.083	0	LV d arg.	200	B1	20	50	3	7.4	37.6	55	4.5	0.5	13	1.4
-11.917	-52.083	0	LV d arg.	200	A1	0	10	1	13.7	20.7	65.6	4.4	1.8	15	1.4
-9.667	-52.083	Podzólico Vermelho-Amarelo Distrófico	0	200	B23	120	150	6	9.7	51.9	38.4	4.9	0.4	10	1.4
-9.667	-52.083	Podzólico Vermelho-Amarelo Distrófico	0	200	A1	0	20	1	8.2	21.1	70.7	4.3	0.8	10	1.4
-9.667	-52.083	Podzólico Vermelho-Amarelo Distrófico	0	200	A3	20	40	2	5.8	24.1	70.1	4.2	2	10	1.4
-9.667	-52.083	Podzólico Vermelho-Amarelo Distrófico	0	200	B1	40	60	3	5.9	39.7 	54.4	4.5	 0.9 	10	1.4
-9.667	-52.083	Podzólico Vermelho-Amarelo Distrófico	0	200	B22	90	120	5	7.8	52.1	40.1	4.8	0.5	10	1.4
-9.667	-52.083	Podzólico Vermelho-Amarelo Distrófico	0	200	B21	60	90	4	6.7	52.8	40.5	4.6	0.8 	10	1.4
-11.017	-52.067	0	LV epia med.	200	B22	100	130	5	12.4	16.5	71.1	4.8	0.3	10	1.4
-11.017	-52.067	0	LV epia med.	200	B21	60	100	4	11.7	14.8	73.5	4.6	0.4	10	1.4
-11.017	-52.067	0	LV epia med.	200	B1	30	60	3	9.9	12.9	77.2	4.5	0.5	10	1.4
-11.017	-52.067	0	LV epia med.	200	A3	10	30	2	5.9	10.2	83.9	4.2	0.7	10	1.4
-11.017	-52.067	0	LV epia med.	200	A1	0	10	1	13.4	10.6	76	3.7	2.5	17	1.4
-10.083	-52.067	0	LVdendocn.Med.	200	B23cn	100	140	6	21.3	6.4	72.3	5.2	0.3	10	1.4
-10.083	-52.067	0	LVdendocn.Med.	200	A1	0	20	1	22.1	23.8	54.1	4.4	1	10	1.4
-10.083	-52.067	0	LVdendocn.Med.	200	A3	20	40	2	20	26.5	53.5	4.5	0.8	11	1.4
-10.083	-52.067	0	LVdendocn.Med.	200	B1	40	60	3	23.5	28.6	47.9	4.6	0.6	12	1.4
-10.083	-52.067	0	LVdendocn.Med.	200	B22	80	100	5	26	32.1	41.9	5.1	0.4	13	1.4
-10.083	-52.067	0	LVdendocn.Med.	200	B21	60	80	4	19.8	31.4	48.8	5	0.4	13	1.4
-9.750	-52.067	no value given	PV endoa Tb med./arg.	200	B24	140	160	7	36.2	39.4	24.4	4.1	0.1	10	1.4
-9.750	-52.067	no value given	PV endoa Tb med./arg.	200	B23	110	140	6	30.6	39.6	29.8	4.1	0.2	10	1.4
-9.750	-52.067	no value given	PV endoa Tb med./arg.	200	B22	90	110	5	21.2	41.4	37.4	4.2	0.3	10	1.4
-9.750	-52.067	no value given	PV endoa Tb med./arg.	200	B1	40	60	3	13.9	31.7	54.4	4.3	0.4	10	1.4
-9.750	-52.067	no value given	PV endoa Tb med./arg.	200	B21	60	90	4	15.1	32.4	52.5	4.3	0.4	10	1.4
-9.750	-52.067	no value given	PV endoa Tb med./arg.	200	A3	20	40	2	14.7	30.9	54.4	4.3	0.6	10	1.4
-9.750	-52.067	no value given	PV endoa Tb med./arg.	200	A1	0	20	1	10.9	20.7	68.4	4	1.2	10	1.4
-9.167	-52.000	0	LVaendocn.Arg.	200	B23	110	130	5	20.9	31.9	47.2	4.8	0.3	10	1.4
-9.167	-52.000	0	LVaendocn.Arg.	200	B22	80	110	4	19.5	37.4	43.1	4.7	0.4	10	1.4
-9.167	-52.000	0	LVaendocn.Arg.	200	A	0	20	1	23.6	30.8	45.6	4.4	1.3	11	1.4
-9.167	-52.000	0	LVaendocn.Arg.	200	B21	60	80	3	20.1	37.9	42	4.5	0.5	13	1.4
-9.167	-52.000	0	LVaendocn.Arg.	200	B1	20	60	2	18.5	34.7	46.8	4.5	0.8	13	1.4
5.950	-51.983	LVA d text arg	LVA	200	B22	80	150	4	18	57	25	4.2	0.15	5	1.4
5.950	-51.983	LVA d text arg	LVA	200	B21	40	80	3	20	52	28	4	0.26	7	1.4
5.950	-51.983	LVA d text arg	LVA	200	B1	10	40	2	29	41	30	4	0.75	8	1.4
5.950	-51.983	LVA d text arg	LVA	200	A1	0	10	1	29	36	35	3.8	1.56	10	1.4
-8.900	-51.950	no value given	PV a Tb endocn. Aren./arg.	200	B21	70	100	4	11.5	46	42.5	4.1	0.5	10	1.4
-8.900	-51.950	no value given	PV a Tb endocn. Aren./arg.	200	B1	50	70	3	12.5	22	65.5	3.8	0.5	10	1.4
-8.900	-51.950	no value given	PV a Tb endocn. Aren./arg.	200	A3	20	50	2	12.1	15.5	72.4	3.8	0.7	10	1.4
-8.900	-51.950	no value given	PV a Tb endocn. Aren./arg.	200	A1	0	20	1	11.5	11	77.5	3.8	1.2	10	1.4
-8.900	-51.950	no value given	PV a Tb endocn. Aren./arg.	200	B22cn	100	130	5	10.1	49.5	40.4	4.6	3	10	1.4
-8.900	-51.950	no value given	PV a Tb endocn. Aren./arg.	200	B23cn	130	160	6	12.3	40	47.7	4.6	3	10	1.4
-1.600	-51.950	LA d. m. arg.	LA	200	A1	0	10	1	23	67	10	3.9	1.62	5.586206897	1.4
-1.600	-51.950	LA d. m. arg.	LA	200	B22	100	140	5	14	80	6	5	0.31	6.2	1.4
-1.600	-51.950	LA d. m. arg.	LA	200	B21	70	100	4	12	81	7	4.8	0.48	6.857142857	1.4
-1.600	-51.950	LA d. m. arg.	LA	200	B1	30	70	3	11	81	8	4.2	0.74	9.25	1.4
-1.600	-51.950	LA d. m. arg.	LA	200	A3	10	30	2	18	73	9	4	1.34	9.571428571	1.4
-11.900	-51.933	0	LV epia med.	200	B22	110	160	5	8.7	32	59.3	4.9	0.2	10	1.4
-11.900	-51.933	0	LV epia med.	200	B21	60	110	4	6.6	34.8	58.6	4.8	0.2	10	1.4
-11.900	-51.933	0	LV epia med.	200	B1	40	60	3	7.3	34.4	58.3	4.5	0.3	10	1.4
-11.900	-51.933	0	LV epia med.	200	A3	15	40	2	10	28.3	61.7	4.2	0.7	12	1.4
-11.900	-51.933	0	LV epia med.	200	A1	0	15	1	9.5	22.5	68	3.7	2.3	14	1.4
-9.200	-51.933	Latossolo Vermelho-Amarelodistrófico	0	200	B23	130	160	6	5.7	28.7	65.6	4.3	0.2	10	1.4
-9.200	-51.933	Latossolo Vermelho-Amarelodistrófico	0	200	B22	90	130	5	15.3	30.3	54.4	4.2	0.2	10	1.4
-9.200	-51.933	Latossolo Vermelho-Amarelodistrófico	0	200	B21	60	90	4	4.6	29.4	66	4.1	0.3	10	1.4
-9.200	-51.933	Latossolo Vermelho-Amarelodistrófico	0	200	B1	40	60	3	13.3	30.6	56.1	4	0.5	13	1.4
-9.200	-51.933	Latossolo Vermelho-Amarelodistrófico	0	200	A3	20	40	2	3.2	28.4	68.4	4.1	0.9	13	1.4
-9.200	-51.933	Latossolo Vermelho-Amarelodistrófico	0	200	A1	0	20	1	14.6	19	66.4	4.1	1.2	13	1.4
-8.767	-51.933	PV a Tb med./arg.		200	B21	50	70	3	26	48	26	4.1	0.01	10	1.4
-8.767	-51.933	PV a Tb med./arg.		200	A1	0	20	1	52	32	16	4.1	0.01	10	1.4
-8.767	-51.933	PV a Tb med./arg.		200	B1	20	50	2	37	43	20	4.1	0.01	10	1.4
-8.767	-51.933	PV a Tb med./arg.		200	B22	70	110	4	37	55	8	4.1	0.01	10	1.4
-10.250	-51.917	0	PVaTbab.Aren./med.	200	lIC	75	110	5	38.4	20.5	41.1	4.1	0.4	13	1.4
-10.250	-51.917	0	PVaTbab.Aren./med.	200	IIB3	50	75	4	33.2	24.6	42.2	4.1	0.5	13	1.4
-10.250	-51.917	0	PVaTbab.Aren./med.	200	II82	20	50	3	32.4	25.4	42.2	4.1	0.8	13	1.4
-10.250	-51.917	0	PVaTbab.Aren./med.	200	A3	10	20	2	21	8.8	70.2	3.5	3	14	1.4
-10.250	-51.917	0	PVaTbab.Aren./med.	200	A1	0	10	1	36.6	5.7	57.7	3	10.2	20	1.4
-9.383	-51.900	no value given	C a Tb med. Casc.	200	(B)3	50	60	5	38.4	22.7	38.9	3.9	0.2	10	1.4
-9.383	-51.900	no value given	C a Tb med. Casc.	200	(B) 2	40	50	4	41.5	24.3	34.2	3.9	0.3	10	1.4
-9.383	-51.900	no value given	C a Tb med. Casc.	200	(B)1	30	40	3	41.7	20.2	38.1	3.9	0.3	10	1.4
-9.383	-51.900	no value given	C a Tb med. Casc.	200	A3	20	30	2	37.1	26.4	36.5	4	0.7	10	1.4
-9.383	-51.900	no value given	C a Tb med. Casc.	200	A1	0	20	1	34.3	26.3	39.4	3.8	1	10	1.4
-8.650	-51.900	PV a Tb med./arg.		200	B22	58	80	4	26	57	17	3.8	0.01	10	1.4
-8.650	-51.900	PV a Tb med./arg.		200	B1	20	40	2	31	35	34	3.8	0.01	10	1.4
-8.650	-51.900	PV a Tb med./arg.		200	A1	0	20	1	17	21	62	3.8	0.01	10	1.4
-8.650	-51.900	PV a Tb med./arg.		200	B21	40	58	3	29	51	20	3.8	0.01	10	1.4
-11.400	-51.850	0	LV d med.	200	B1	25	50	3	12.9	28.3	58.8	4.5	0.6	10	1.4
-11.400	-51.850	0	LV d med.	200	A3	10	25	2	14.1	23	62.9	4.5	1.1	11	1.4
-11.400	-51.850	0	LV d med.	200	B21	50	110	4	18.7	30.2	51.1	4.8	0.6	12	1.4
-11.400	-51.850	0	LV d med.	200	A1	0	10	1	20.8	14	65.2	4.3	3.7	12	1.4
-11.400	-51.850	0	LV d med.	200	B22	110	170	5	16.5	29.3	54.2	5.3	0.5	13	1.4
-9.867	-51.850	Podzólico Vermelho-AmareloEutrófico	0	200	A3	10	30	2	24.2	27.2	48.6	4.8	0.7	6	1.4
-9.867	-51.850	Podzólico Vermelho-AmareloEutrófico	0	200	B1	30	70	3	20.3	49.7	30	4.6	0.5	8	1.4
-9.867	-51.850	Podzólico Vermelho-AmareloEutrófico	0	200	B21	70	110	4	19.6	55.1	25.3	4.7	0.4	10	1.4
-9.867	-51.850	Podzólico Vermelho-AmareloEutrófico	0	200	B22	110	150	5	18.8	57.5	23.7	5.3	0.4	13	1.4
-9.867	-51.850	Podzólico Vermelho-AmareloEutrófico	0	200	A1	0	10	1	37.6	16.6	45.8	4.9	5.7	14	1.4
-9.867	-51.850	Podzólico Vermelho-AmareloEutrófico	0	200	B23	150	180	6	35	59.1	5.9	5.7	0.3	15	1.4
-9.533	-51.850	no value given	C a Tb arg.	200	(B)22	80	100	5	37.3	51.1	11.6	3.8	0.3	10	1.4
-9.533	-51.850	no value given	C a Tb arg.	200	(B)23	100	120	6	41.7	41	17.3	3.8	0.3	10	1.4
-9.533	-51.850	no value given	C a Tb arg.	200	(B)21	60	80	4	41.4	43	15.6	3.8	0.6	10	1.4
-9.533	-51.850	no value given	C a Tb arg.	200	(B)1	40	60	3	40.6	41.7	17.7	3.8	0.9	10	1.4
-9.533	-51.850	no value given	C a Tb arg.	200	A3	20	40	2	43.6	37.6	18.8	3.8	1.1	10	1.4
-9.533	-51.850	no value given	C a Tb arg.	200	A1	0	20	1	53.1	31.4	15.5	3.7	2.1	10	1.4
1.183	-51.850	LVA d text arg	LVA	200	B21	40	80	3	16	50	34	3.9	0.41	10	1.4
1.183	-51.850	LVA d text arg	LVA	200	A1	0	10	1	32	31	37	3.7	1.68	13	1.4
1.183	-51.850	LVA d text arg	LVA	200	A3	10	40	2	17	45	38	3.9	0.83	14	1.4
1.183	-51.850	LVA d text arg	LVA	200	B22	80	120	4	13	50	37	3.9	0.29	15	1.4
-8.850	-51.833	no value given	HGP a Tb med.	200	C3g	80	100	5	28.7	22	49.3	3.5	0.2	10	1.4
-8.850	-51.833	no value given	HGP a Tb med.	200	C2g	60	80	4	29	28.7	42.3	3.5	0.3	10	1.4
-8.850	-51.833	no value given	HGP a Tb med.	200	C1g	40	60	3	36	31.7	32.3	3.5	0.4	10	1.4
-8.850	-51.833	no value given	HGP a Tb med.	200	A3	20	40	2	44.2	36	19.8	3.5	1	10	1.4
-8.850	-51.833	no value given	HGP a Tb med.	200	A1	0	20	1	51.8	30.6	17.6	3.6	1.9	10	1.4
-11.733	-51.817	0	LE d pod. Med. 	200	B23	140	170	5	7.1	30	62.9	4.9	0.2	10	1.4
-11.733	-51.817	0	LE d pod. Med. 	200	B22	90	140	4	6.5	30.1	63.4	4.7	0.2	10	1.4
-11.733	-51.817	0	LE d pod. Med. 	200	B21	50	90	3	7.1	30.4	62.5	4.7	0.3	10	1.4
-11.733	-51.817	0	LE d pod. Med. 	200	A3	20	50	2	7	24.1	68.9	4.1	0.7	12	1.4
-11.733	-51.817	0	LE d pod. Med. 	200	A1	0	20	1	18.7	3.9	77.4	4.8	2.7	13	1.4
-8.967	-51.800	R a Tb aren.		200	A	0	12	1	11	13	76	4.8	0.01	10	1.4
-8.633	-51.783	no value given	C a Tb arg.	200	(B)32	100	130	6	47.7	34.7	17.6	3.8	0.2	10	1.4
-8.633	-51.783	no value given	C a Tb arg.	200	(B)31	70	100	5	42.4	36.3	21.3	3.8	0.3	10	1.4
-8.633	-51.783	no value given	C a Tb arg.	200	(B)22	50	70	4	47.2	37.5	15.3	3.8	0.5	10	1.4
-8.633	-51.783	no value given	C a Tb arg.	200	(B)21	30	50	3	46.2	40.1	13.7	3.8	0.8	10	1.4
-8.633	-51.783	no value given	C a Tb arg.	200	(B)1	20	30	2	47.1	40.4	12.5	3.8	1.7	10	1.4
-8.633	-51.783	no value given	C a Tb arg.	200	A	0	20	1	49.2	39.2	11.6	3.7	3.1	10	1.4
-8.900	-51.733	LV a med.		200	A	0	10	1	22	25	53	3.7	0.01	10	1.4
-8.900	-51.733	LV a med.		200	B	30	60	2	23	32	45	3.7	0.01	10	1.4
2.667	-51.733	PVA text arg	PVA	200	B22	70	110	4	7	54	39	4.4	0.41	10	1.4
2.667	-51.733	PVA text arg	PVA	200	B21	30	70	3	16	48	36	4.2	0.67	10	1.4
2.667	-51.733	PVA text arg	PVA	200	B3	110	150	5	17	45	38	4.2	0.11	11	1.4
2.667	-51.733	PVA text arg	PVA	200	B1	10	30	2	19	40	41	4.1	1.48	13	1.4
2.667	-51.733	PVA text arg	PVA	200	A1	0	10	1	28	33	39	3.8	2.45	13	1.4
-10.267	-51.717	no value given	SC endoa c/B textural Tb aren./med.	200	Bcn	15	60	2	22.1	21	56.9	4.1	1	10	1.4
-10.267	-51.717	no value given	SC endoa c/B textural Tb aren./med.	200	Acn	0	15	1	27.3	12	60.7	3.3	1.7	10	1.4
-11.983	-51.700	0	LV d med.	200	B23	130	170	6	6	31.7	62.3	5.2	0.1	10	1.4
-11.983	-51.700	0	LV d med.	200	B22	90	130	5	6	30.3	63.7	4.9	0.2	10	1.4
-11.983	-51.700	0	LV d med.	200	B21	65	90	4	5.6	28.9	65.5	4.5	0.3	10	1.4
-11.983	-51.700	0	LV d med.	200	A1	0	15	1	15.9	9.9	74.2	4.9	1.2	12	1.4
-11.983	-51.700	0	LV d med.	200	B1	35	65	3	5.6	25.8	68.6	4.3	0.5	13	1.4
-11.983	-51.700	0	LV d med.	200	A3	15	35	2	8.9	20.1	71	4.5	1	14	1.4
-11.517	-51.700	0	LV d med./med.mcasc.	200	B23	140	160	5	18.2	20.4	61.4	5.9	0.2	10	1.4
-11.517	-51.700	0	LV d med./med.mcasc.	200	B22	100	140	4	22	21.3	56.7	5.5	0.3	10	1.4
-11.517	-51.700	0	LV d med./med.mcasc.	200	B21	45	100	3	12.7	23.7	63.6	4	0.4	10	1.4
-11.517	-51.700	0	LV d med./med.mcasc.	200	B1	15	45	2	15.3	21.5	63.2	4.7	0.5	10	1.4
-11.517	-51.700	0	LV d med./med.mcasc.	200	A	0	15	1	19.6	17.1	63.3	4.7	0.7	10	1.4
-11.267	-51.700	0	AQ d ...	200	C3	150	220	4	16.1	7.5	76.4	4.6	0.1	10	1.4
-11.267	-51.700	0	AQ d ...	200	C2	80	150	3	10.8	6.5	82.7	4.4	0.1	10	1.4
-11.267	-51.700	0	AQ d ...	200	C1	20	80	2	25.7	7.7	66.6	4.4	0.2	10	1.4
-11.267	-51.700	0	AQ d ...	200	A	0	20	1	8.9	4.5	86.6	4.3	1	14	1.4
-9.750	-51.617	no value given	R d Tb med.	200	C	25	50	2	15.7	27	57.3	4.4	0.5	10	1.4
-9.750	-51.617	no value given	R d Tb med.	200	A	0	25	1	13.5	20.2	66.3	4.1	2.9	10	1.4
-10.817	-51.600	LateritaHidromórficaálica	0	200	B22pl	80	150	5	28	37.7	34.3	4	0.1	3	1.4
-10.817	-51.600	LateritaHidromórficaálica	0	200	B21pl	55	80	4	33.9	41	25.1	4.1	0.2	5	1.4
-10.817	-51.600	LateritaHidromórficaálica	0	200	B1pl	25	55	3	33.3	39.5	27.2	4.2	0.4	7	1.4
-10.817	-51.600	LateritaHidromórficaálica	0	200	A3g	10	25	2	31.3	39.5	29.2	4.2	1	9	1.4
-10.817	-51.600	Laterita Hidromórficaálica	0	200	A1	0	10	1	42.6	21.8	35.6	4.3	4	11	1.4
-10.717	-51.600	0	PVdTbmed.	200	B22	90	130	5	25	21.6	53.4	4.1	0.2	10	1.4
-10.717	-51.600	0	PVdTbmed.	200	B21	50	90	4	20.6	21.8	57.6	4.7	0.3	10	1.4
-10.717	-51.600	0	PVdTbmed.	200	B1	20	50	3	21.7	20.7	57.6	4.5	0.4	13	1.4
-10.717	-51.600	0	PVdTbmed.	200	A1	0	5	1	20.5	10.3	69.2	4.5	1.1	14	1.4
-10.717	-51.600	0	PVdTbmed.	200	A3	5	20	2	29.8	15.1	55.1	4.4	0.8	16	1.4
-9.117	-51.550	0	PVdTbplint.Med./arg.	200	B22p1	70	100	5	27.4	35.5	37.1	4.4	0.4	10	1.4
-9.117	-51.550	0	PVdTbplint.Med./arg.	200	B21pl	55	70	4	26.7	37.2	36.1	4.2	0.6	12	1.4
-9.117	-51.550	0	PVdTbplint.Med./arg.	200	B1	30	55	3	22.7	35	42.3	4	0.8	13	1.4
-9.117	-51.550	0	PVdTbplint.Med./arg.	200	A3	15	30	2	25.2	26.9	47.9	4.2	1.2	13	1.4
-9.117	-51.550	0	PVdTbplint.Med./arg.	200	A1	0	15	1	14.3	15.8	69.9	4.4	2	13	1.4
-9.117	-51.550	0	PVdTbplint.Med./arg.	200	C	100	110	6	22.8	16.2	61	4.5	0.3	15	1.4
-8.783	-51.517	no value given	C a Tb arg.casc.	200	(B)3	50	60	4	22.9	30.1	47	3.8	0.6	10	1.4
-8.783	-51.517	no value given	C a Tb arg.casc.	200	(B)2	40	50	3	27	40.9	32.1	3.8	1.2	10	1.4
-8.783	-51.517	no value given	C a Tb arg.casc.	200	A3	15	40	2	22.8	37.6	39.6	3.7	2	10	1.4
-8.783	-51.517	no value given	C a Tb arg.casc.	200	A1	0	15	1	29.2	32.1	38.7	3.8	5.3	10	1.4
-8.583	-51.500	no value given	HL d Tb med.	200	B22p1	70	90	5	40.1	21.5	38.4	3.9	0.2	10	1.4
-8.583	-51.500	no value given	HL d Tb med.	200	B23pl	90	110	6	40.8	20.9	38.3	3.9	0.2	10	1.4
-8.583	-51.500	no value given	HL d Tb med.	200	B21pI	55	70	4	38.4	23.6	38	3.9	0.4	10	1.4
-8.583	-51.500	no value given	HL d Tb med.	200	B1	30	55	3	35.9	24.6	39.5	3.8	0.5	10	1.4
-8.583	-51.500	no value given	HL d Tb med.	200	A3	10	30	2	41.8	18.9	39.3	4	0.6	10	1.4
-8.583	-51.500	no value given	HL d Tb med.	200	A1	0	10	1	39.9	18.3	41.8	4.7	2.9	10	1.4
-8.017	-51.450	no value given	HC e Ta med./arg.	200	Cg	120	150	7	19.4	31.4	49.2	6.4	0.1	10	1.4
-8.017	-51.450	no value given	HC e Ta med./arg.	200	B3g	100	120	6	18.5	27	54.5	5.9	0.1	10	1.4
-8.017	-51.450	no value given	HC e Ta med./arg.	200	B22g	80	100	5	16.4	41.8	41.8	5.5	0.3	10	1.4
-8.017	-51.450	no value given	HC e Ta med./arg.	200	B21g	60	80	4	16.5	42.2	41.3	5.1	0.6	10	1.4
-8.017	-51.450	no value given	HC e Ta med./arg.	200	B1	40	60	3	20.1	40.5	39.4	3.8	0.8	10	1.4
-8.017	-51.450	no value given	HC e Ta med./arg.	200	A3	20	40	2	30.3	26.4	43.3	3.9	1.1	10	1.4
-8.017	-51.450	no value given	HC e Ta med./arg.	200	A1	0	20	1	39.2	17.3	43.5	4.9	2	10	1.4
-8.917	-51.433	0	PVaTbmed./arg.	200	B23	110	160	6	8.5	57.1	34.4	4.4	0.2	10	1.4
-8.917	-51.433	0	PVaTbmed./arg.	200	A3	20	40	2	9.1	33.6	57.3	4	1.1	12	1.4
-8.917	-51.433	0	PVaTbmed./arg.	200	B22	80	110	5	9.6	51.9	38.5	4.3	0.4	13	1.4
-8.917	-51.433	0	PVaTbmed./arg.	200	B1	40	60	3	8.7	40.1	51.2	4	0.9	13	1.4
-8.917	-51.433	0	PVaTbmed./arg.	200	A1	0	20	1	8	26	66	4.1	1.5	13	1.4
-8.917	-51.433	0	PVaTbmed./arg.	200	B21	60	80	4	10.1	45.9	44	4.1	0.6	15	1.4
-9.750	-51.417	0	LVendoaarg.	200	B22	110	170	5	23.8	49.5	26.7	4.2	0.3	10	1.4
-9.750	-51.417	0	LVendoaarg.	200	B21	55	110	4	27.8	58	14.2	4.1	0.5	10	1.4
-9.750	-51.417	0	LVendoaarg.	200	A3	10	30	2	31.5	41.1	27.4	4.4	1.4	10	1.4
-9.750	-51.417	0	LVendoaarg.	200	B1	30	55	3	26.9	48.8	24.3	4.1	0.7	12	1.4
-9.750	-51.417	0	LVendoaarg.	200	A1	0	10	1	39.2	35.3	25.5	4.3	3.3	12	1.4
-8.167	-51.417	HGP epie arg.		200	B2g	80	110	3	31	44	25	4.3	0.01	10	1.4
-8.167	-51.417	HGP epie arg.		200	B1g	40	60	2	32	43	25	4.3	0.01	10	1.4
-8.167	-51.417	HGP epie arg.		200	A1	0	25	1	40	31	29	4.3	0.01	10	1.4
-9.517	-51.400	no value given	R e Tb med.	200	A3	20	40	2	20.1	20	59.9	4.9	2.6	10	1.4
-9.517	-51.400	no value given	R e Tb med.	200	A1	0	20	1	18.8	16.8	64.4	5.2	4.2	10	1.4
-8.717	-51.400	0	PVepialat.Tbmed.	200	B23	120	150	6	13.4	37.6	49	4.4	0.1	10	1.4
-8.717	-51.400	0	PVepialat.Tbmed.	200	B3g	150	170	7	14.7	34.7	50.6	4.2	0.1	10	1.4
-8.717	-51.400	0	PVepialat.Tbmed.	200	B22	90	120	5	13.2	36.6	50.2	4.3	0.2	10	1.4
-8.717	-51.400	0	PVepialat.Tbmed.	200	B21	60	90	4	16	32.8	51.2	4.1	0.2	10	1.4
-8.717	-51.400	0	PVepialat.Tbmed.	200	B1	40	60	3	16.3	30.7	53	4.1	0.3	10	1.4
-8.717	-51.400	0	PVepialat.Tbmed.	200	A1	0	20	1	14.5	20.9	64.6	3.9	1.3	14	1.4
-8.717	-51.400	0	PVepialat.Tbmed.	200	A3	20	40	2	13.8	25.2	61	3.9	0.8	16	1.4
-8.233	-51.400	Podzólico Vermelho-Amarelo distrófico	0	200	B24	100	120	7	15.3	35.3	49.4	4.2	0.3	10	1.4
-8.233	-51.400	Podzólico Vermelho-Amarelo distrófico	0	200	B22	70	90	5	14.3	31.6	54.1	4.3	0.4	10	1.4
-8.233	-51.400	Podzólico Vermelho-Amarelo distrófico	0	200	B23	90	100	6	16.2	32.6	51.2	4.2	0.4	10	1.4
-8.233	-51.400	Podzólico Vermelho-Amarelo distrófico	0	200	A3	20	40	2	14.5	14.7	70.8	4.1	0.5	10	1.4
-8.233	-51.400	Podzólico Vermelho-Amarelo distrófico	0	200	B1	40	60	3	13.9	24.9	61.2	4.2	0.8	10	1.4
-8.233	-51.400	Podzólico Vermelho-Amarelo distrófico	0	200	B21	60	70	4	14.5	29.7	55.8	4.2	0.8	10	1.4
-8.233	-51.400	Podzólico Vermelho-Amarelo distrófico	0	200	A1	0	20	1	17.2	11.7	71.1	4.1	3.1	10	1.4
-8.600	-51.383	0	LVepiaarg.	200	B22	110	160	5	13.4	57.6	29	4.7	0.4	13	1.4
-8.600	-51.383	0	LVepiaarg.	200	A3	20	40	2	14.3	54.9	30.8	4.2	1	13	1.4
-8.600	-51.383	0	LVepiaarg.	200	B1	40	60	3	12.7	56.8	30.5	4.3	0.7	14	1.4
-8.600	-51.383	0	LVepiaarg.	200	A1	0	20	1	16.3	49.3	34.4	4.2	1.8	15	1.4
-8.600	-51.383	0	LVepiaarg.	200	B21	60	110	4	12.3	56.4	31.3	4.5	0.5	17	1.4
-10.283	-51.350	0	PETbrasoarg./marg.	200	B2	30	60	3	25	65.3	9.7	5.5	0.5	7	1.4
-10.283	-51.350	0	PETbrasoarg./marg.	200	B1	10	30	2	42	56.4	1.6	5.5	1.5	13	1.4
-10.283	-51.350	0	PETbrasoarg./marg.	200	A	0	10	1	38.7	41.7	19.6	6.2	4.6	13	1.4
-9.667	-51.317	no value given	PV epie Tb aren.casc./med.casc.	200	B22	80	120	5	21.1	26.3	52.6	5	0.3	10	1.4
-9.667	-51.317	no value given	PV epie Tb aren.casc./med.casc.	200	B21	50	80	4	23.5	22.1	54.4	4.1	0.6	10	1.4
-9.667	-51.317	no value given	PV epie Tb aren.casc./med.casc.	200	B1	25	50	3	25.4	12	62.6	4	1	10	1.4
-9.667	-51.317	no value given	PV epie Tb aren.casc./med.casc.	200	A1	0	10	1	35.5	6.3	58.2	5	1.6	10	1.4
-9.667	-51.317	no value given	PV epie Tb aren.casc./med.casc.	200	A3	10	25	2	22.9	8.9	68.2	4.4	1.8	10	1.4
-10.817	-51.267	no value given	PV d Tb ab. Aren./med.	200	B22	70	100	4	12.5	22.4	65.1	4.4	0.4	10	1.4
-10.817	-51.267	no value given	PV d Tb ab. Aren./med.	200	B21	30	70	3	6.9	24.9	68.2	4.2	0.4	10	1.4
-10.817	-51.267	no value given	PV d Tb ab. Aren./med.	200	A3	10	30	2	10.7	12.4	76.9	4.5	0.9	10	1.4
-10.817	-51.267	no value given	PV d Tb ab. Aren./med.	200	A1	0	10	1	13.6	5.9	80.5	5.2	3.3	10	1.4
-10.633	-51.267	no value given	R a Tb med.	200	A	0	15	1	33	25.5	41.5	3.6	4.8	10	1.4
3.183	-51.250	LH d text arg	LH	200	B22pl	100	125	5	33	63	4	3.8	0.14	4	1.4
3.183	-51.250	LH d text arg	LH	200	B21pl	80	100	4	35	59	6	3.9	0.17	4	1.4
